num_samples,warmup_steps,thinning,max_tree_depth,raw_samples,max_iter,lengthscales,acquisition_function,best_x,posterior_mu,posterior_sigma
256,512,16,6,512,200,[ 0.01000001 10.        ],nei,0.011035-0.829906,-1.8313567339035437,1.090221348537191
256,512,16,6,512,200,[9.23481469 9.9494847 ],nei,1.000000-0.000000,0.03115356582804585,0.06850476203124042
256,512,16,6,512,200,[0.01 0.01],nei,0.460723-0.003800,-0.32074955830187746,0.517239429904964
256,512,16,6,512,200,[0.01 0.01],nei,0.027737-0.127514,-0.32787870085353654,0.4040555612019392
256,512,16,6,512,200,[0.01 0.01],ucb,0.020996-0.707644,-0.00036565900203869045,0.0012514642678066051
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.000000-1.000000,-1.8423117438238834,7.315656913084869
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.002140-0.796212,-1.8853418922185314,7.014015469064721
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.001204-0.991536,-2.920576020962719,6.921390727012586
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.035543-0.957786,-1.0341024593602195,1.2225579111708325
256,512,16,6,512,200,[ 0.01000001 10.        ],ucb,0.009143-0.035234,-2.4220005779699822,4.582709511697905
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.040547-0.285614,-0.9534562677033376,1.212780952499599
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.046390-0.487565,-0.6312494933338603,0.9339824477228933
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.008768-0.829906,-0.8106142560972034,0.9863620177453972
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.009367-0.196328,-0.15242608285983605,0.8328303524535094
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.054060-0.993993,-0.34363057559680443,0.515918929024261
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.038921-0.525542,-2.439641788068616,1.547608386602087
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.042224-1.000000,-2.463642844414792,1.43946826418322
256,512,16,6,512,200,[0.01 0.01],ucb,0.020996-0.707261,-0.00035135426784873924,0.0012449702105140554
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.000000-1.000000,-1.7949999495548663,7.416504389142433
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.001891-0.796212,-1.9047551471346202,6.850371769485805
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.000554-0.407651,-2.5614804198548775,5.236828539566517
256,512,16,6,512,200,[ 0.01012754 10.        ],ucb,0.003451-0.108938,-2.542694624974851,5.839823019667465
256,512,16,6,512,200,[0.01044626 0.01032751],ucb,0.005035-0.829906,-1.5316246031129948,4.685179191835903
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.039473-0.364461,-0.3182963707852327,0.7013148706998942
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],ucb,0.049738-0.446680,-0.27784321255990274,0.5919834014718742
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.058515-1.000000,-0.24646494316313605,0.26914985121798296
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.010785-0.407663,-2.3146081131471794,1.282886100376475
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.073923-0.468688,0.013835647177761423,0.028755935836519742
256,512,16,6,512,200,[0.01 0.01],nei,0.123407-0.368562,-0.5161136728131298,1.0657313183291834
256,512,16,6,512,200,[0.01000002 0.01      ],nei,0.083598-0.916280,-0.43490143091645816,0.8475161947141092
256,512,16,6,512,200,[0.01 0.01],nei,0.020996-0.705994,-0.00028602380132161073,0.0011979164725569268
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.000000-0.523962,24.498787353766744,12.665757302190679
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.003589-1.000000,-2.134893043963504,5.377141207630939
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.001524-0.108938,-0.5819435089155838,9.30544395209071
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.001662-0.991538,-1.524909239965464,4.545102856728253
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.033439-0.007335,-0.3884419657084739,0.7308037994508599
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.011395-0.196328,-2.0793047758009005,1.3334181007531902
256,512,16,6,512,200,[0.01       9.99999536],nei,0.007080-0.829906,-0.7094045619596009,6.136210846415814
256,512,16,6,512,200,[0.01 0.01],nei,0.011834-0.934374,-1.8564297331608917,1.154490951304053
256,512,16,6,512,200,[ 0.01000001 10.        ],nei,0.011035-0.829906,-1.8313567339035437,1.090221348537191
256,512,16,6,512,200,[9.23481469 9.9494847 ],nei,1.000000-0.000000,0.03115356582804585,0.06850476203124042
256,512,16,6,512,200,[0.01 0.01],nei,0.460723-0.003800,-0.32074955830187746,0.517239429904964
256,512,16,6,512,200,[0.01 0.01],nei,0.027737-0.127514,-0.32787870085353654,0.4040555612019392
256,512,16,6,512,200,[0.01 0.01],,0.770563-0.473055,-0.00018165260195372252,0.0010417451588798556
256,512,16,6,512,200,[0.08909227 0.0982794 ],nei,0.884865-0.580724,-0.00022533896580781413,0.00029075070920792903
256,512,16,6,512,200,[0.08909227 0.0982794 ],nei,0.884865-0.580724,-0.00022533896580781413,0.00029075070920792903
256,512,16,6,512,200,[0.08909227 0.0982794 ],nei,0.884865-0.580724,-0.00022533896580781413,0.00029075070920792903
256,512,16,6,512,200,[0.08909227 0.0982794 ],nei,0.884865-0.580724,-0.00022533896580781413,0.00029075070920792903
256,512,16,6,512,200,[0.08909227 0.0982794 ],nei,0.884865-0.580724,-0.00022533896580781413,0.00029075070920792903
256,512,16,6,512,200,[3.91516679 0.01270465],nei,0.963179-0.076253,-0.004185438786067496,0.0043764912994226435
256,512,16,6,512,200,[2.37111488 0.02960087],nei,0.893412-0.517258,-0.004657454902423765,0.005355843751197219
256,512,16,6,512,200,[0.01 0.01],nei,0.856874-0.582831,-0.006991845921567981,0.022154363104516267
256,512,16,6,512,200,[0.08909227 0.0982794 ],nei,0.884865-0.580724,-0.00022533896580781413,0.00029075070920792903
256,512,16,6,512,200,[3.91516679 0.01270465],nei,0.963179-0.076253,-0.004185438786067496,0.0043764912994226435
256,512,16,6,512,200,[2.37111488 0.02960087],nei,0.893412-0.517258,-0.004657454902423765,0.005355843751197219
256,512,16,6,512,200,[0.01 0.01],nei,0.856874-0.582831,-0.006991845921567981,0.022154363104516267
256,512,16,6,512,200,[1.00000000e+01 9.99999978e-03],nei,0.223454-0.619751,-0.008899960586960269,0.02118039312469238
256,512,16,6,512,200,[1.00000000e+01 9.99999978e-03],nei,0.337400-0.490619,-0.010746193017888308,0.021204378664298383
256,512,16,6,512,200,[0.01       0.16138758],nei,0.239350-0.531908,0.2977990236633911,1.3091873156378813
256,512,16,6,512,200,[0.01 0.01],nei,0.238097-0.189157,-0.2974875530779677,1.319889146582831
256,512,16,6,512,200,[0.01 0.01],nei,0.834786-0.400752,-0.4972208014093331,1.5075803736947946
256,512,16,6,512,200,[0.01 0.01],nei,0.101236-0.515092,-0.48600959160733337,1.4220761755078035
256,512,16,6,512,200,[0.01 0.01],nei,0.793108-0.519477,-0.4868979987396268,1.3325967964566523
256,512,16,6,512,200,[0.01 0.01],nei,0.517917-0.405981,-0.5231681938186004,1.2509672706955914
256,512,16,6,512,200,[0.01 0.01],nei,0.834786-0.408601,-0.5524288713819803,1.2675004641834806
256,512,16,6,512,200,[0.08909227 0.0982794 ],nei,0.884865-0.580724,-0.00022533896580781413,0.00029075070920792903
256,512,16,6,512,200,[3.91516679 0.01270465],nei,0.963179-0.076253,-0.004185438786067496,0.0043764912994226435
256,512,16,6,512,200,[2.37111488 0.02960087],nei,0.893412-0.517258,-0.004657454902423765,0.005355843751197219
256,512,16,6,512,200,[0.01 0.01],nei,0.856874-0.582831,-0.006991845921567981,0.022154363104516267
256,512,16,6,512,200,[1.00000000e+01 9.99999978e-03],nei,0.223454-0.619751,-0.008899960586960269,0.02118039312469238
256,512,16,6,512,200,[1.00000000e+01 9.99999978e-03],nei,0.337400-0.490619,-0.010746193017888308,0.021204378664298383
256,512,16,6,512,200,[0.01       0.16138758],nei,0.239350-0.531908,0.2977990236633911,1.3091873156378813
256,512,16,6,512,200,[0.01 0.01],nei,0.238097-0.189157,-0.2974875530779677,1.319889146582831
256,512,16,6,512,200,[0.01 0.01],nei,0.834786-0.400752,-0.4972208014093331,1.5075803736947946
256,512,16,6,512,200,[0.01 0.01],nei,0.101236-0.515092,-0.48600959160733337,1.4220761755078035
256,512,16,6,512,200,[0.01 0.01],nei,0.793108-0.519477,-0.4868979987396268,1.3325967964566523
256,512,16,6,512,200,[0.01 0.01],nei,0.517917-0.405981,-0.5231681938186004,1.2509672706955914
256,512,16,6,512,200,[0.01 0.01],nei,0.834786-0.408601,-0.5524288713819803,1.2675004641834806
512,512,16,6,512,200,[0.41060246 0.37233909],ucb,0.312026-0.067636,-0.00022542511021505704,0.0002904596940843181
512,512,16,6,512,200,[0.75131135 0.56854115],ucb,0.483327-0.986926,-0.0005405989066049571,0.0006929777822892964
512,512,16,6,512,200,[0.02076703 0.35060247],ucb,0.882556-0.544154,-0.0010158447669664904,0.0013106512269654208
512,512,16,6,512,200,[2.53144165 2.20182335],ucb,0.722870-0.996102,-0.0012159088771398923,0.0015787234789860886
512,512,16,6,512,200,[4.29684903 0.07425306],ucb,0.704229-1.000000,-0.0029733892932888206,0.004305070202716055
512,512,16,6,512,200,[0.03530564 0.02816387],ucb,0.326602-0.118898,-0.0011086379755180175,0.008004266516123317
512,512,16,6,512,200,[3.57188812 0.14519489],ucb,0.507982-0.706453,-0.008415623796400363,0.008252671653203205
512,512,16,6,512,200,[0.37775132 3.54635064],ucb,0.508418-0.702865,-0.05117923225461608,0.9092869538878217
512,512,16,6,512,200,[0.40400027 3.56802296],nei,0.993244-0.198253,-0.05041616333775148,0.0481055610636325
512,512,16,6,512,200,[0.73857222 2.7061696 ],nei,0.020993-0.707679,-0.06199072854432999,0.06380477194009197
512,512,16,6,512,200,[2.51207906 3.43943647],nei,0.437736-0.707806,-0.06812506672298237,0.07175635569221944
512,512,16,6,512,200,[1.46645398 1.42147087],nei,0.494419-0.708458,-0.07637691933461571,0.11392498947987258
512,512,16,6,512,200,[2.44829483 2.34467802],nei,0.369966-0.708117,-0.07368315244547906,0.10012065257755177
512,512,16,6,512,200,[0.41060246 0.37233909],ucb,0.312026-0.067636,-0.00022542511021505704,0.0002904596940843181
512,512,16,6,512,200,[0.75131135 0.56854115],ucb,0.483327-0.986926,-0.0005405989066049571,0.0006929777822892964
512,512,16,6,512,200,[0.02076703 0.35060247],ucb,0.882556-0.544154,-0.0010158447669664904,0.0013106512269654208
512,512,16,6,512,200,[2.53144165 2.20182335],ucb,0.722870-0.996102,-0.0012159088771398923,0.0015787234789860886
512,512,16,6,512,200,[4.29684903 0.07425306],ucb,0.704229-1.000000,-0.0029733892932888206,0.004305070202716055
512,512,16,6,512,200,[0.03530564 0.02816387],ucb,0.326602-0.118898,-0.0011086379755180175,0.008004266516123317
512,512,16,6,512,200,[3.57188812 0.14519489],ucb,0.507982-0.706453,-0.008415623796400363,0.008252671653203205
512,512,16,6,512,200,[0.37775132 3.54635064],ucb,0.508418-0.702865,-0.05117923225461608,0.9092869538878217
512,512,16,6,512,200,[0.40400027 3.56802296],nei,0.993244-0.198253,-0.05041616333775148,0.0481055610636325
512,512,16,6,512,200,[0.73857222 2.7061696 ],nei,0.020993-0.707679,-0.06199072854432999,0.06380477194009197
512,512,16,6,512,200,[2.51207906 3.43943647],nei,0.437736-0.707806,-0.06812506672298237,0.07175635569221944
512,512,16,6,512,200,[1.46645398 1.42147087],nei,0.494419-0.708458,-0.07637691933461571,0.11392498947987258
512,512,16,6,512,200,[2.44829483 2.34467802],nei,0.369966-0.708117,-0.07368315244547906,0.10012065257755177
512,512,16,6,512,200,[0.41060246 0.37233909],ucb,0.312026-0.067636,-0.00022542511021505704,0.0002904596940843181
512,512,16,6,512,200,[0.75131135 0.56854115],ucb,0.483327-0.986926,-0.0005405989066049571,0.0006929777822892964
512,512,16,6,512,200,[0.02076703 0.35060247],ucb,0.882556-0.544154,-0.0010158447669664904,0.0013106512269654208
512,512,16,6,512,200,[2.53144165 2.20182335],ucb,0.722870-0.996102,-0.0012159088771398923,0.0015787234789860886
512,512,16,6,512,200,[4.29684903 0.07425306],ucb,0.704229-1.000000,-0.0029733892932888206,0.004305070202716055
512,512,16,6,512,200,[0.03530564 0.02816387],ucb,0.326602-0.118898,-0.0011086379755180175,0.008004266516123317
512,512,16,6,512,200,[3.57188812 0.14519489],ucb,0.507982-0.706453,-0.008415623796400363,0.008252671653203205
512,512,16,6,512,200,[0.37775132 3.54635064],ucb,0.508418-0.702865,-0.05117923225461608,0.9092869538878217
512,512,16,6,512,200,[0.40400027 3.56802296],nei,0.993244-0.198253,-0.05041616333775148,0.0481055610636325
512,512,16,6,512,200,[0.73857222 2.7061696 ],nei,0.020993-0.707679,-0.06199072854432999,0.06380477194009197
512,512,16,6,512,200,[2.51207906 3.43943647],nei,0.437736-0.707806,-0.06812506672298237,0.07175635569221944
512,512,16,6,512,200,[1.46645398 1.42147087],nei,0.494419-0.708458,-0.07637691933461571,0.11392498947987258
512,512,16,6,512,200,[2.44829483 2.34467802],nei,0.369966-0.708117,-0.07368315244547906,0.10012065257755177
512,512,16,6,512,200,[0.41060246 0.37233909],ucb,0.312026-0.067636,-0.00022542511021505704,0.0002904596940843181
512,512,16,6,512,200,[0.66493673 0.70657305],ucb,0.001951-0.991538,-0.0003688852017727563,0.0004816333688022842
512,512,16,6,512,200,[1.50734009 1.11706959],ucb,0.018890-0.035234,-0.0004964845669569341,0.0006585381489693234
512,512,16,6,512,200,[0.85635125 0.08381587],ucb,0.104652-0.049431,-0.0006106479536170172,0.00081281192476682
512,512,16,6,512,200,[0.39536639 0.03556795],ucb,0.709938-0.678783,-0.0008808868366739629,0.001255387783568603
512,512,16,6,512,200,[0.14555119 0.01000017],ucb,0.296493-0.090943,-0.00046491230440198614,0.0010766021056347174
512,512,16,6,512,200,[0.22651772 0.03525375],ucb,0.000000-0.940546,-0.0008426017544556549,0.0012048175249063737
512,512,16,6,512,200,[0.21099725 0.04124411],ucb,0.625557-0.736281,-0.0007664045749443093,0.001537645905161522
512,512,16,6,512,200,[0.09719107 0.09074884],nei,0.160971-1.000000,-0.0007939524430380651,0.0011728097110034997
512,512,16,6,512,200,[0.14333551 0.08030414],nei,0.399316-0.009824,-0.0011381286615623665,0.001297523278016718
512,512,16,6,512,200,[0.19797665 0.07711794],nei,0.694317-0.556644,-0.0010309656568800551,0.0012058681782960855
512,512,16,6,512,200,[0.13485435 0.10745547],nei,0.442475-0.164481,-0.0008641366235948088,0.0011258237837450838
512,512,16,6,512,200,[0.13533678 0.11185946],nei,0.141819-0.641366,-0.0010316396001207769,0.0012006515670359465
512,512,16,6,512,200,[0.41060246 0.37233909],ucb,0.312026-0.067636,-0.00022542511021505704,0.0002904596940843181
512,512,16,6,512,200,[0.56613278 0.59906543],ucb,0.041493-0.957786,-0.0003663366229951716,0.0004784146882439008
512,512,16,6,512,200,[0.65025376 0.63642069],ucb,0.126853-0.981729,-0.0003863524753393367,0.0004900008448076094
512,512,16,6,512,200,[0.75329926 0.65435904],ucb,0.648523-0.627863,-0.0004042457189206667,0.0004952457176158603
512,512,16,6,512,200,[0.01000003 0.23842996],ucb,0.426572-0.627027,-0.0003616456581214627,0.003676084515412764
512,512,16,6,512,200,[9.99950045 0.01      ],ucb,0.648348-0.655462,-0.0007930183908571492,0.002271377012202709
512,512,16,6,512,200,[0.17151596 0.04387505],ucb,0.338444-0.709156,5.222178392501049e-05,0.0014644419477472905
512,512,16,6,512,200,[0.01000001 0.0557356 ],ucb,0.584659-0.642046,-0.0010191490101477264,0.0025483016970291057
512,512,16,6,512,200,[0.13088889 0.02752356],nei,0.317199-0.110684,-0.00024351947242171046,0.0019421264608136715
512,512,16,6,512,200,[0.12925019 0.02698833],nei,0.000000-0.695985,-0.0006004651815753139,0.0019445636449036306
512,512,16,6,512,200,[0.13366586 0.02650926],nei,0.757358-0.768135,-0.0005063579231362036,0.001872037252045302
512,512,16,6,512,200,[0.97993842 0.0979606 ],nei,1.000000-0.759690,-0.0025655431625010486,0.0031093622131591185
512,512,16,6,512,200,[4.24656528 0.12617314],nei,1.000000-0.986183,-0.004475172515013654,0.008279614161957941
512,512,16,6,512,200,[0.41060246 0.37233909],ucb,0.312026-0.067636,-0.00022542511021505704,0.0002904596940843181
512,512,16,6,512,200,[0.56613278 0.59906543],ucb,0.041493-0.957786,-0.0003663366229951716,0.0004784146882439008
512,512,16,6,512,200,[0.65025376 0.63642069],ucb,0.126853-0.981729,-0.0003863524753393367,0.0004900008448076094
512,512,16,6,512,200,[0.75329926 0.65435904],ucb,0.648523-0.627863,-0.0004042457189206667,0.0004952457176158603
512,512,16,6,512,200,[0.01000003 0.23842996],ucb,0.426572-0.627027,-0.0003616456581214627,0.003676084515412764
