num_samples,warmup_steps,thinning,max_tree_depth,raw_samples,max_iter,lengthscales,acquisition_function,best_x,posterior_mu,posterior_sigma
184,611,51,3,366,460,[0.294858   0.57800957 0.77807241 0.72386121],ucb,0.363364-0.454967-1.000000-1.000000,17.019904843979685,5.12691847711235
184,611,51,3,366,460,[0.19206572 0.21072593 0.81182626 0.52887169],ucb,0.800462-1.000000-1.000000-1.000000,16.185146727934217,4.97193970455414
184,611,51,3,366,460,[0.08441206 0.25256706 0.97485459 0.40419672],ucb,0.993644-0.980212-0.997373-0.998451,16.835456059329626,4.044232393399505
184,611,51,3,366,460,[0.0373759  9.9726206  9.99967328 0.41713939],ucb,0.914753-0.919593-0.973268-0.970205,16.677478017509543,4.050680971352604
184,611,51,3,366,460,[0.03125012 0.03606768 1.48920558 0.29112029],ucb,0.260372-0.893782-0.571863-0.962929,13.563438569849577,3.115903465460331
184,611,51,3,366,460,[0.02868411 0.03370064 0.16122305 0.23103672],ucb,0.273939-0.871054-1.000000-0.916642,13.159899394544432,3.036208226085637
184,611,51,3,366,460,[0.01000012 0.0100068  0.10773856 0.02610027],nei,0.105341-0.535508-0.927707-1.000000,9.466742010484591,4.741119670133303
184,611,51,3,366,460,[0.0100007  0.01001451 0.03039286 0.02005468],nei,0.972232-0.439990-1.000000-0.802653,4.057662400202427,5.862060616705992
184,611,51,3,366,460,[0.0306174  0.33226798 1.32722925 1.49784566],nei,0.208132-1.000000-0.000000-0.170634,4.08511998415709,15.952356450686077
184,611,51,3,366,460,[0.0128608  0.02471727 0.03308544 0.01749228],nei,0.425151-0.770007-0.360645-0.942201,5.145138168025513,5.368551327429093
184,611,51,3,366,460,[0.01       0.01       0.02964717 0.0196718 ],nei,0.938749-0.986277-1.000000-1.000000,13.149364019424445,2.973471864859976
101,723,45,8,362,298,[2.06920498 4.35789083 1.02331163 3.07006536],ucb,1.000000-1.000000-1.000000-1.000000,7912.323572467145,96.82820565621338
101,723,45,8,362,298,[9.99999998 9.98545451 0.22594685 9.99984305],ucb,1.000000-1.000000-1.000000-0.000000,2149.5481590280797,447.4398666614832
101,723,45,8,362,298,[9.99999951 9.99881112 0.48926486 0.59872959],ucb,1.000000-1.000000-1.000000-1.000000,2065.127279806583,420.10791155472367
101,723,45,8,362,298,[9.99997625 9.99298315 0.4336352  0.52699006],ucb,1.000000-0.000000-1.000000-1.000000,1685.7317995786448,398.9324681595716
101,723,45,8,362,298,[9.99976289 0.7365393  0.41977841 0.57135382],ucb,1.000000-1.000000-1.000000-1.000000,1637.8310817360277,400.1826954989417
101,723,45,8,362,298,[9.99972112 0.71843334 0.38446473 0.50828126],ucb,0.000000-1.000000-1.000000-1.000000,1383.1896886466877,369.4153314395895
101,723,45,8,362,298,[9.99069996 0.70761938 0.36473413 0.46204165],ucb,0.674142-0.930526-1.000000-1.000000,1213.1191653987628,336.4625426816641
101,723,45,8,362,298,[9.99971905 0.73744046 0.35484525 0.42859801],ucb,0.563230-0.928788-1.000000-0.985375,1078.5136218886767,312.2992120766038
101,723,45,8,362,298,[ 0.04387522 10.         10.         10.        ],nei,0.929896-1.000000-1.000000-1.000000,7396.382964552205,527.5992525088626
101,723,45,8,362,298,[9.9978759  0.77360186 0.34247039 0.38249047],nei,0.000000-0.000000-0.000000-0.000000,439.73250668053663,362.5121085193065
101,723,45,8,362,298,[9.99945521 0.80120633 0.36084249 0.38573203],nei,1.000000-1.000000-1.000000-0.713450,757.8039020893025,318.1168220781405
101,723,45,8,362,298,[9.99907547 0.9258763  0.40786294 0.28119631],nei,0.000000-0.346208-1.000000-0.820620,680.4166363798927,306.24527878905263
101,723,45,8,362,298,[9.99714401 0.68707474 0.42459169 0.26820049],nei,0.000000-1.000000-0.000000-1.000000,434.1702295068682,330.08558465090175
440,877,16,4,1502,396,[9.97349825 0.01100154 4.1510995  9.99779909],ucb,0.027756-1.000000-1.000000-1.000000,5129.513664486334,4435.6100265298855
440,877,16,4,1502,396,[0.01024848 0.01259537 5.28615396 9.65128387],ucb,0.211233-0.999230-0.994550-0.968299,4778.257477712936,4906.798804006949
440,877,16,4,1502,396,[9.950805   0.01058044 0.66744535 5.77052259],ucb,0.270773-0.993685-0.000001-0.378573,5516.098949060891,2242.520176393864
440,877,16,4,1502,396,[0.01018325 0.01000027 0.01590283 9.99979929],ucb,0.038302-0.996981-1.000000-1.000000,5754.911670879407,1612.3907224699196
440,877,16,4,1502,396,[0.01149897 1.21706643 3.68853538 9.64184744],ucb,0.959788-1.000000-1.000000-0.999995,6153.312284684873,2349.6285215175935
440,877,16,4,1502,396,[0.01000003 9.99999647 0.01005792 9.99999982],ucb,0.718335-0.812723-1.000000-0.147749,2563.0541576615897,509.76603505415824
440,877,16,4,1502,396,[0.01       9.99999608 5.18743211 0.01085086],ucb,1.000000-0.719479-0.035114-1.000000,7008.524205877063,1008.4317472178344
440,877,16,4,1502,396,[9.99999978e-03 1.00000000e+01 1.75654834e-01 3.10504745e-01],ucb,0.117118-0.192921-0.943900-0.986247,1845.9998611441806,372.3934135660904
440,877,16,4,1502,396,[9.99999978e-03 1.00000000e+01 9.99999978e-03 1.00320708e-02],nei,0.436742-0.700691-0.452599-0.912943,1189.2116313712977,793.1399518408793
440,877,16,4,1502,396,[9.99999978e-03 1.00000000e+01 9.99999978e-03 4.47738924e-02],nei,0.427255-0.763683-0.971460-0.916107,1392.8917360338833,713.4955029446073
440,877,16,4,1502,396,[0.01001214 0.13064628 9.97844658 0.14090089],nei,0.657332-0.993225-0.910963-1.000000,7147.5863043099,769.9306265336243
440,877,16,4,1502,396,[9.97753668 0.01007058 0.56468023 9.99247087],nei,0.023685-0.987397-0.999999-0.879035,7254.920983124121,967.7870807066781
440,877,16,4,1502,396,[0.40073702 0.01110376 1.08084503 7.33636195],nei,0.948544-0.990514-1.000000-0.906929,7129.883561848099,688.9884198974559
342,1038,38,7,795,861,[3.76699451 0.92892436 1.92065338 1.24062992],ucb,0.000000-0.000000-0.000000-1.000000,10.39615551348404,3.73251754719071
342,1038,38,7,795,861,[3.9604012  0.90033062 1.98500434 1.0161278 ],ucb,0.000000-1.000000-1.000000-1.000000,17.513096243413198,2.0221934527120164
342,1038,38,7,795,861,[0.29852651 9.99485681 3.46917109 2.08567959],ucb,1.000000-0.000000-1.000000-0.000000,15.393457140026456,8.327776913502847
342,1038,38,7,795,861,[0.55681818 1.12558805 1.64800892 1.26466343],ucb,0.378768-0.367245-1.000000-1.000000,16.621539682768184,4.187589757810143
342,1038,38,7,795,861,[0.55529163 0.19887237 1.43501926 0.86159501],ucb,0.708468-0.907613-1.000000-1.000000,17.360900011013072,3.708054748398754
342,1038,38,7,795,861,[0.15184968 0.35907493 1.0009626  0.49283752],ucb,1.000000-1.000000-0.691416-1.000000,15.01754727641077,3.6066526000575356
342,1038,38,7,795,861,[0.10981342 0.25819633 0.26265591 0.42357596],ucb,0.918215-1.000000-1.000000-1.000000,16.170583229695634,1.6292052058020892
342,1038,38,7,795,861,[0.10836009 0.21984527 0.39596753 0.23899502],ucb,0.251438-0.865517-0.868965-1.000000,9.656779748483661,7.725567443770566
342,1038,38,7,795,861,[ 0.01420545  9.99999739 10.          0.0346716 ],nei,0.944896-0.880754-0.747271-1.000000,15.21559160237773,2.2248120109810063
342,1038,38,7,795,861,[0.01441085 0.56538967 0.07644032 0.04259873],nei,0.267428-0.875155-1.000000-0.915836,11.00318276458917,3.5353021451332354
342,1038,38,7,795,861,[9.99935298 9.97465213 9.97828426 0.04076006],nei,1.000000-0.000000-1.000000-0.920847,6.821694522795642,7.486635752059264
342,1038,38,7,795,861,[10.          0.21574025  9.99979063  0.0477512 ],nei,0.519419-0.981582-0.765525-0.915128,5.8701060675758825,100.01489427857946
342,1038,38,7,795,861,[0.01       4.40077148 0.05846497 0.01496946],nei,0.261842-0.883846-0.982941-0.943153,11.267583707979735,3.329062226850407
574,263,11,9,421,195,[9.98192014 1.38426141 1.41446973 0.18190011],ucb,0.000000-1.000000-1.000000-0.000000,7.456710687833895,7.94723358089006
574,263,11,9,421,195,[2.56900527 9.00899341 4.95291364 7.90923421],ucb,0.678601-1.000000-1.000000-1.000000,20.908836580038958,1.2863912326514817
574,263,11,9,421,195,[0.50014954 0.06528654 9.95778893 5.50800536],ucb,1.000000-0.000000-0.000000-1.000000,20.544370529505045,5.9268856215418255
574,263,11,9,421,195,[0.07628356 1.37593584 8.49247925 2.19910704],ucb,0.919753-0.989861-0.728205-0.837067,13.754524319416898,7.625674154746053
574,263,11,9,421,195,[0.01121848 1.24984945 8.4376089  1.98373224],ucb,0.943622-0.065204-0.405666-0.468897,13.66133458470049,6.553048460810827
574,263,11,9,421,195,[0.01002079 0.93538427 9.92493995 1.78509702],ucb,0.937972-0.377651-0.477803-0.901111,14.527452173710895,6.013113675479211
574,263,11,9,421,195,[1.47478197e-01 9.99999995e+00 3.88106056e+00 9.99999978e-03],ucb,0.920864-0.466263-0.766775-1.000000,15.711988352265205,4.206316276603923
574,263,11,9,421,195,[0.0112407  0.08445232 1.86409241 1.69807159],ucb,0.696723-0.841488-0.913322-1.000000,13.40129492120567,3.0935067923792365
574,263,11,9,421,195,[0.01226954 1.62260581 1.92648921 1.76000871],nei,0.944469-1.000000-0.972622-1.000000,15.628814776995029,2.9044085557930748
574,263,11,9,421,195,[0.05653694 9.40660467 0.01229712 0.01008266],nei,0.484119-0.092751-0.999901-0.876165,12.203939943936627,2.832203788977498
574,263,11,9,421,195,[9.99999978e-03 1.00000000e+01 1.00000522e-02 9.99999978e-03],nei,0.886600-0.220951-1.000000-1.000000,14.303189457237844,1.9772693704220488
574,263,11,9,421,195,[0.05012371 0.01240757 0.01285404 0.05595176],nei,0.734398-0.876700-0.868552-0.971379,10.227133922522924,4.5562895989809995
574,263,11,9,421,195,[0.01002119 0.35838419 3.15466819 1.05493987],nei,0.004400-0.709495-0.665153-1.000000,13.268889720061045,1.4340258040708742
148,314,59,3,169,541,[1.00000000e+01 1.11937258e-02 9.99999978e-03 2.37440066e+00],ucb,1.000000-0.975747-0.560303-1.000000,12.854246149989269,0.6857080206490189
148,314,59,3,169,541,[0.01       9.99183224 0.01       4.80252781],ucb,0.944824-0.066398-0.959663-1.000000,14.47133009420952,7.364317471466477
148,314,59,3,169,541,[0.01000042 0.06052037 2.44838395 1.40396018],ucb,0.970296-1.000000-1.000000-1.000000,16.13880761770778,4.303527315986393
148,314,59,3,169,541,[0.01       0.01000139 9.98086571 9.99999999],ucb,0.930956-1.000000-1.000000-1.000000,15.668376598941036,5.844202173142986
148,314,59,3,169,541,[0.01003038 1.39606724 9.03134946 1.62025744],ucb,0.939856-0.254213-0.715421-0.938397,16.196233085906236,4.8782881713596655
148,314,59,3,169,541,[0.18000131 1.04114064 1.3492547  0.43163101],ucb,1.000000-0.756294-1.000000-1.000000,6.094569630816389,42.606034056179254
148,314,59,3,169,541,[9.99999978e-03 9.99999978e-03 1.53282953e+00 1.00000000e+01],ucb,0.000000-0.723299-0.515605-0.946304,14.048770731540085,1.1100996816559645
148,314,59,3,169,541,[0.27904861 0.37514078 0.35960752 0.3297139 ],ucb,0.000000-1.000000-0.819684-0.985535,5.195015910172277,20.71725015897196
148,314,59,3,169,541,[9.99999978e-03 1.00000000e+01 1.00000000e+01 9.37272035e-01],nei,0.249850-0.366447-0.974545-0.989154,11.460018842821025,4.872812232682486
148,314,59,3,169,541,[0.28178605 0.33477737 0.34322465 0.32236085],nei,0.000000-1.000000-1.000000-1.000000,4.383031520054872,11.598453833054505
148,314,59,3,169,541,[0.01003471 0.02222899 9.57228244 0.70901077],nei,0.280719-0.518763-0.547393-0.991710,10.282146510933773,4.75849322277681
148,314,59,3,169,541,[0.27639932 0.34458797 0.36331815 0.33010873],nei,0.893801-0.909136-1.000000-1.000000,3.687400438315449,16.03440523859889
148,314,59,3,169,541,[0.01000009 0.01449371 9.99860514 0.01      ],nei,0.243110-0.917898-0.038457-0.927779,9.876066679715606,4.331619023825509
187,515,53,6,876,606,[2.06920498 4.35789083 1.02331163 3.07006536],ucb,1.000000-1.000000-1.000000-1.000000,7912.323572467145,96.82820565621338
187,515,53,6,876,606,[9.99999998 9.98545451 0.22594685 9.99984305],ucb,1.000000-1.000000-1.000000-0.000000,2149.5481590280797,447.4398666614832
187,515,53,6,876,606,[9.99999951 9.99881112 0.48926486 0.59872959],ucb,1.000000-1.000000-1.000000-1.000000,2065.127279806583,420.10791155472367
187,515,53,6,876,606,[9.99997625 9.99298315 0.4336352  0.52699006],ucb,1.000000-0.000000-1.000000-1.000000,1685.7317995786448,398.9324681595716
187,515,53,6,876,606,[9.99976289 0.7365393  0.41977841 0.57135382],ucb,1.000000-1.000000-1.000000-1.000000,1637.8310817360277,400.1826954989417
187,515,53,6,876,606,[9.99972112 0.71843334 0.38446473 0.50828126],ucb,0.000000-1.000000-1.000000-1.000000,1383.1896886466877,369.4153314395895
187,515,53,6,876,606,[9.99069996 0.70761938 0.36473413 0.46204165],ucb,0.674154-0.930527-1.000000-1.000000,1213.1191100006572,336.4625980777883
187,515,53,6,876,606,[9.99971816 0.73742584 0.35485319 0.42860748],ucb,0.563143-0.928793-1.000000-0.985378,1078.5133237182602,312.29944693099355
187,515,53,6,876,606,[ 0.04387284  9.99999952 10.         10.        ],nei,0.929901-1.000000-1.000000-1.000000,7396.459348597419,527.3245744149888
187,515,53,6,876,606,[9.99785179 0.77202997 0.34236971 0.38228679],nei,0.000000-1.000000-1.000000-0.667911,729.1427372764457,326.36897147194696
187,515,53,6,876,606,[9.99714713 0.89701192 0.38845784 0.27460964],nei,1.000000-0.000000-0.000000-1.000000,445.70976889484666,343.9231529533896
187,515,53,6,876,606,[9.99483991 0.9112366  0.37545712 0.28008584],nei,0.000000-0.321305-1.000000-0.857075,703.8388729260388,306.425424715224
187,515,53,6,876,606,[9.99977186 0.63510856 0.38656473 0.28319736],nei,1.000000-0.627186-1.000000-0.792985,672.2301955514658,294.69693149744876
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.40042954 0.19561472 1.89567551 0.42827726],ucb,0.960032-0.923932-1.000000-1.000000,0.07274067368473025,0.003674002691304855
512,512,16,6,512,200,[4.46362539 2.27369448 2.03380326 2.11011165],ucb,0.970577-0.636193-1.000000-0.671446,0.039027412058301965,0.058132222919799754
512,512,16,6,512,200,[4.23092505 2.23502984 2.02628221 1.94953725],ucb,1.000000-0.628595-0.672151-0.684569,0.05490598087829533,0.07299281120072658
512,512,16,6,512,200,[3.22946883 2.22555727 2.00580943 1.59596894],ucb,0.925956-0.661470-1.000000-0.708517,0.05290131559324025,0.05927694113143068
512,512,16,6,512,200,[3.14694253 2.21535482 1.998702   1.64025117],ucb,0.936727-0.610718-1.000000-0.699930,0.050821687917159276,0.053302611376930306
512,512,16,6,512,200,[3.08783488 2.20132708 1.99087906 1.67430601],ucb,0.938273-0.641090-1.000000-0.693034,0.04891565959504447,0.05062179732429598
512,512,16,6,512,200,[3.03540291 2.1952519  1.98046194 1.67936879],ucb,0.703366-1.000000-1.000000-1.000000,0.046759249817343855,0.05366598012686966
512,512,16,6,512,200,[2.0285816  2.21440262 2.00169801 1.71131001],nei,0.959482-0.593963-1.000000-0.654383,0.04690289067255487,0.04766723879738411
512,512,16,6,512,200,[2.02232009 2.19784984 1.98245098 1.69936005],nei,0.957697-1.000000-1.000000-1.000000,0.04475897642390192,0.04876740810006779
512,512,16,6,512,200,[2.01492833 2.19741963 1.95305416 1.77593745],nei,0.910792-0.546206-1.000000-0.641153,0.04446378016304073,0.04777159400566662
512,512,16,6,512,200,[1.99034714 2.16010035 1.96954649 2.73431494],nei,1.000000-1.000000-0.640852-0.501398,0.055216617284480574,0.04809133950646751
512,512,16,6,512,200,[1.94672579 2.15400829 1.53652341 2.32334065],nei,1.000000-0.552186-0.818553-0.527533,0.046164068907919534,0.07549167620111885
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.64121107 4.94321001 2.06158986 0.9990274 ],ucb,0.952526-1.000000-1.000000-0.750000,0.0335288084604054,0.0016571304315984479
512,512,16,6,512,200,[0.40042954 0.19561472 1.89567551 0.42827726],ucb,0.960032-0.923932-1.000000-1.000000,0.07274067368473025,0.003674002691304855
512,512,16,6,512,200,[4.46362539 2.27369448 2.03380326 2.11011165],ucb,0.970577-0.636193-1.000000-0.671446,0.039027412058301965,0.058132222919799754
512,512,16,6,512,200,[4.23092505 2.23502984 2.02628221 1.94953725],ucb,1.000000-0.628595-0.672151-0.684569,0.05490598087829533,0.07299281120072658
512,512,16,6,512,200,[3.22946883 2.22555727 2.00580943 1.59596894],ucb,0.925956-0.661470-1.000000-0.708517,0.05290131559324025,0.05927694113143068
512,512,16,6,512,200,[3.14694253 2.21535482 1.998702   1.64025117],ucb,0.936727-0.610718-1.000000-0.699930,0.050821687917159276,0.053302611376930306
512,512,16,6,512,200,[3.08783488 2.20132708 1.99087906 1.67430601],ucb,0.938273-0.641090-1.000000-0.693034,0.04891565959504447,0.05062179732429598
512,512,16,6,512,200,[3.03540291 2.1952519  1.98046194 1.67936879],ucb,0.703366-1.000000-1.000000-1.000000,0.046759249817343855,0.05366598012686966
512,512,16,6,512,200,[2.0285816  2.21440262 2.00169801 1.71131001],nei,0.959482-0.593963-1.000000-0.654383,0.04690289067255487,0.04766723879738411
512,512,16,6,512,200,[2.02232009 2.19784984 1.98245098 1.69936005],nei,0.957697-1.000000-1.000000-1.000000,0.04475897642390192,0.04876740810006779
512,512,16,6,512,200,[2.01492833 2.19741963 1.95305416 1.77593745],nei,0.910792-0.546206-1.000000-0.641153,0.04446378016304073,0.04777159400566662
512,512,16,6,512,200,[1.99034714 2.16010035 1.96954649 2.73431494],nei,1.000000-1.000000-0.640852-0.501398,0.055216617284480574,0.04809133950646751
512,512,16,6,512,200,[1.94672579 2.15400829 1.53652341 2.32334065],nei,1.000000-0.552186-0.818553-0.527533,0.046164068907919534,0.07549167620111885
256,512,16,6,512,200,[1.07005548 0.45453202 0.27614108 0.08071508],nei,1.000000-1.000000-0.000000-0.000000,16866.163634898825,9966.389093870494
256,512,16,6,512,200,[1.07901409 0.45149011 0.27565731 0.08017106],nei,1.000000-1.000000-1.000000-0.950000,8217.979730656609,3725.215293460708
256,512,16,6,512,200,[1.07901409 0.45149011 0.27565731 0.08017106],nei,1.000000-1.000000-1.000000-0.950000,8217.979730656609,3725.215293460708
256,512,16,6,512,200,[1.07901409 0.45149011 0.27565731 0.08017106],nei,1.000000-1.000000-1.000000-0.950000,8217.979730656609,3725.215293460708
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
256,512,16,6,512,200,[0.84918943 1.02414279 0.0814959  0.90808943],nei,1.000000-1.000000-1.000000-1.000000,8.888894603113888,433310.4589718008
