num_samples,warmup_steps,thinning,max_tree_depth,raw_samples,max_iter,lengthscales,acquisition_function,best_x,posterior_mu,posterior_sigma
119,1889,25,7,351,782,[9.99999978e-03 1.00000000e+01 9.99999978e-03 1.61789072e-01],ucb,0.728202-0.867272-0.983236-0.904755,1582.3087983011987,563.0818903339888
119,1889,25,7,351,782,[9.99786516 0.01       9.9999993  0.01022785],ucb,0.176180-0.923662-0.755276-0.998451,2410.4096909599944,5084.072036587983
119,1889,25,7,351,782,[1.00000000e+01 9.99995786e+00 9.99999978e-03 1.00000000e+01],ucb,0.076162-0.772748-1.000000-0.552265,1933.015819924503,454.5888719351487
119,1889,25,7,351,782,[1.36931092 0.24558194 4.55617598 0.3063278 ],nei,1.000000-0.020705-0.376891-0.999999,7606.661156750588,302.277143483053
119,1889,25,7,351,782,[1.00000000e+01 1.00001689e-02 8.43108015e-02 9.99999978e-03],nei,0.856172-0.206639-0.999723-1.000000,1293.924402241699,2044.6157396013461
119,1889,25,7,351,782,[0.590869   0.01002944 9.93439326 0.02297419],nei,0.000000-0.990148-0.454767-1.000000,2522.926888365161,2264.9848438405834
119,1889,25,7,351,782,[1.00000000e+01 9.99999978e-03 1.57340744e-02 4.13429803e-01],nei,0.886828-0.893549-0.993164-0.630927,1638.7506880878927,1837.6787676274594
119,1889,25,7,351,782,[1.00264416 3.37334759 0.02933339 0.0176156 ],nei,1.000000-0.598279-1.000000-1.000000,7652.221556762509,779.0129131779621
869,688,59,7,575,71,[9.97349825 0.01100154 4.1510995  9.99779909],ucb,0.000000-1.000000-1.000000-1.000000,5129.513664486334,4435.610037524114
869,688,59,7,575,71,[0.01051699 0.01149147 5.50632753 0.28209498],ucb,0.996941-0.999483-1.000000-0.999953,5164.883202820703,4798.790149149979
869,688,59,7,575,71,[10.        10.         0.0100033 10.       ],ucb,0.651408-0.010526-0.919047-0.549814,1134.9130709006724,906.8202469418536
869,688,59,7,575,71,[10.         10.          0.18358812 10.        ],ucb,0.659120-0.237304-0.940564-0.115148,1574.9537508280755,871.3406698065163
869,688,59,7,575,71,[ 0.01041704 10.          0.38115247 10.        ],ucb,0.463070-0.014095-0.974180-0.962029,2548.46536865028,471.42824754844855
869,688,59,7,575,71,[9.46976556 0.07884253 1.13079684 9.99672275],ucb,0.185138-0.988483-0.748435-0.975494,5551.717827786538,2511.4945830670695
869,688,59,7,575,71,[0.25826633 0.02108868 0.08868653 9.91169888],ucb,0.162957-0.984115-1.000000-0.184988,6716.827326176846,1502.8499298999698
869,688,59,7,575,71,[0.01       0.01       0.1744339  0.01000698],ucb,0.497275-0.920005-0.905009-0.944942,2149.0584894518884,384.93859846376904
869,688,59,7,575,71,[9.99999978e-03 1.00000000e+01 9.99999978e-03 9.99999978e-03],nei,0.230731-0.424007-0.532171-0.916560,1152.2223117523574,957.2245913082465
869,688,59,7,575,71,[0.01       0.01       0.16979819 0.14995407],nei,0.991037-0.226213-0.936728-0.796820,1869.1389101875316,599.6023076396076
869,688,59,7,575,71,[0.01       0.01103368 1.04488716 0.83116304],nei,0.551590-0.986351-1.000000-0.993996,7528.632625098311,276.3449480649546
869,688,59,7,575,71,[0.01000002 9.9981924  0.04111215 0.01393876],nei,1.000000-0.442229-0.999996-0.999999,6883.680153252828,935.646945271423
869,688,59,7,575,71,[0.01001342 0.03651629 3.70350544 1.65550186],nei,0.951989-0.990697-0.870802-0.916515,5735.752632413297,1711.1933238300614
80,430,31,8,289,52,[9.9951967  1.67776664 2.07656285 1.42483442],ucb,0.346735-1.000000-1.000000-1.000000,12.484164422402674,1.261526615967728
80,430,31,8,289,52,[0.20894413 0.08183696 1.07151193 0.36962755],ucb,0.990503-0.984689-1.000000-1.000000,17.280318731980078,3.3434193945312596
80,430,31,8,289,52,[ 0.02841205 10.          9.98183609  0.31193952],ucb,0.933602-0.404736-0.562384-0.997757,16.51992964790041,3.4251231710522116
80,430,31,8,289,52,[0.02500969 0.1698665  9.95396901 0.19844722],ucb,0.935008-0.998052-0.993319-1.000000,16.26712039641102,3.3165822094442494
80,430,31,8,289,52,[0.30012249 8.33742417 9.02857179 0.20407135],ucb,0.149080-0.992755-1.000000-1.000000,9.239383481408801,11.050981234360965
80,430,31,8,289,52,[10.          0.0477932   9.99570615  0.20106889],ucb,1.000000-0.840316-0.000000-1.000000,8.677756438709894,13.808264164976842
80,430,31,8,289,52,[0.22351596 0.05098703 9.99546438 0.23781015],ucb,0.507050-0.932365-0.026642-0.166019,5.010983570554425,13.642290205720274
80,430,31,8,289,52,[0.23092885 0.05675746 9.9958784  0.21729427],ucb,1.000000-0.157698-1.000000-0.000000,4.605298386125097,14.62204902224351
80,430,31,8,289,52,[0.23430327 0.05888711 9.99136451 0.19456281],nei,0.000000-0.000000-1.000000-0.060117,4.158311667760874,9.509485670948505
80,430,31,8,289,52,[0.25095131 0.06463848 9.99334888 0.19154645],nei,0.678925-0.640778-1.000000-1.000000,4.60086269825943,22.64927737073423
80,430,31,8,289,52,[0.20249483 0.05796054 1.0962508  0.19704536],nei,0.497704-0.465561-1.000000-0.000000,3.6608919095208465,8.559573738989465
80,430,31,8,289,52,[0.20731353 0.05858345 1.06158361 0.19849331],nei,0.266768-0.869784-1.000000-1.000000,7.964144931970428,4.613937575761546
80,430,31,8,289,52,[9.9971402  6.91588096 9.99987705 0.08017572],nei,1.000000-0.867749-1.000000-0.921454,8.770627164313396,5.249356987537631
256,512,16,6,512,200,[0.04872164 1.29492357],,0.942003-0.448655,-1.0167363988182876,0.3206447336023249
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.02114503 0.01      ],nei,0.696116-0.785347,-0.3437787015503524,0.11609333049409404
256,512,16,6,512,200,[0.03270883 0.01762879],nei,0.691327-0.681100,0.4200591161923217,0.0823830868218405
256,512,16,6,512,200,[0.03270883 0.01762879],nei,0.691327-0.681100,0.4200591161923217,0.0823830868218405
256,512,16,6,512,200,[0.0592431  1.45477751],nei,0.688302-0.855521,-0.3075108742557181,0.05550978897367269
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.01       3.82115641],nei,0.000000-1.000000,-1010203616.2096361,723490127.0170192
256,512,16,6,512,200,[0.01       2.07967871],nei,0.001951-0.991538,-52997668.92819229,38041787.40780244
256,512,16,6,512,200,[0.05833458 1.28699103],nei,0.689814-0.826528,-0.2900140135096689,0.04088706632779711
256,512,16,6,512,200,[0.0589478  1.26925531],nei,0.689905-0.817709,-0.28847063388797356,0.03978676324105319
256,512,16,6,512,200,[ 0.01001337 10.        ],nei,0.001951-0.991538,-15576.00204012456,16995.99860206148
256,512,16,6,512,200,[0.05036378 1.31205504],nei,0.685268-0.999532,-0.3406238627389697,0.18370273420393599
256,512,16,6,512,200,[0.05036378 1.31205504],nei,0.685268-0.999532,-0.3406238627389697,0.18370273420393599
256,512,16,6,512,200,[0.05036378 1.31205504],nei,0.685268-0.999532,-0.3406238627389697,0.18370273420393599
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04919036 1.30132491],nei,0.685896-0.998828,-0.3434712134169492,0.1754775295204406
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.06909644 1.36457022],nei,0.681671-0.999998,-0.3273885352552889,0.2138188934325621
256,512,16,6,512,200,[0.04872164 1.29492357],nei,0.686008-0.998474,-0.34508126054779875,0.17339767510106333
256,512,16,6,512,200,[0.06909644 1.36457022],nei,0.681671-0.999998,-0.3273885352552889,0.2138188934325621
256,512,16,6,512,200,[0.02114503 0.01      ],nei,0.696116-0.785347,-0.3437787015503524,0.11609333049409404
256,512,16,6,512,200,[0.05694644 1.33871919],nei,0.683760-0.999965,-0.33460556467210567,0.19901314353499688
256,512,16,6,512,200,[0.02114503 0.01      ],nei,0.696116-0.785347,-0.3437787015503524,0.11609333049409404
256,512,16,6,512,200,[0.04975422 1.3094649 ],nei,0.685585-0.999352,-0.341300352315707,0.18007483196808288
256,512,16,6,512,200,[0.02114503 0.01      ],nei,0.696116-0.785347,-0.3437787015503524,0.11609333049409404
256,512,16,6,512,200,[0.04987795 1.30682389],nei,0.685555-0.999256,-0.34197999557251346,0.1800342133766369
256,512,16,6,512,200,[0.02114503 0.01      ],nei,0.696116-0.785347,-0.3437787015503524,0.11609333049409404
256,512,16,6,512,200,[0.0592431  1.45477751],nei,0.688302-0.855521,-0.3075108742557181,0.05550978897367269
256,512,16,6,512,200,[0.04971384 1.31456511],nei,0.685554-0.999344,-0.3406083117694111,0.1807651465796784
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[0.04892128 1.30012984],nei,0.685792-0.998617,-0.34401378256310355,0.17673768043943205
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[0.0378226 0.01     ],nei,0.689020-0.832364,0.3234757111369414,0.05623130586300226
256,512,16,6,512,200,[0.05961482 1.41349672],nei,0.688857-0.825772,-0.3001419607846627,0.048947041911662346
256,512,16,6,512,200,[0.0592431  1.45477751],nei,0.688302-0.855521,-0.3075108742557181,0.05550978897367269
256,512,16,6,512,200,[0.0592431  1.45477751],nei,0.688302-0.855521,-0.3075108742557181,0.05550978897367269
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197303-0.010813,-5.727046960266072e+16,1.2583914952706197e+17
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197303-0.010813,-5.727046960266072e+16,1.2583914952706197e+17
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197303-0.010813,-5.727046960266072e+16,1.2583914952706197e+17
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197303-0.010813,-5.727046960266072e+16,1.2583914952706197e+17
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[0.04958303 1.29458795],nei,0.685690-0.998599,-0.3452617646658882,0.1774521015520586
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[0.05930698 1.3430557 ],nei,0.683352-0.999988,-0.3340654481701424,0.20243860175705952
256,512,16,6,512,200,[0.01006847 0.01      ],nei,0.695865-0.755654,0.5888221666781299,0.11864325146222865
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197303-0.010813,-5.727046960266072e+16,1.2583914952706197e+17
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197302-0.028915,-5.727385139429189e+16,1.2584209459594064e+17
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197302-0.443299,-5.727390219127935e+16,1.2584213883206184e+17
256,512,16,6,512,200,[9.99999978e-03 1.00000000e+01],nei,0.197302-0.138692,-5.727391466892294e+16,1.2584214969791131e+17
